,Avg_BPM,Session_Duration (hours),Calories_Burned
312,0.16169157859647093,-1.3180356066537866,-1.130855283568101
313,-0.8104975803270349,1.04361186095508,0.06406612573228845
314,0.5783440752779735,-0.557505066237372,-0.6519191721481067
317,-0.8104975803270349,0.4431930132579108,-0.37133033919497893
318,0.16169157859647093,0.9235280914156468,1.3605800435157067
319,-0.7410554975467845,0.08294170463960869,-0.6035417871561881
320,-0.046634669744280315,0.6433326291569675,0.9832364405787418
322,1.5505332342014793,-0.39739337351812654,0.2140360192072361
323,1.6894173997619801,-0.03714206489982535,0.630081530137736
324,0.3700178269372222,0.0028858582799859943,-0.264900092212758
325,0.7172282408384743,-0.4374212966979379,-0.506787017172351
326,1.6199753169817297,1.3638352463935708,1.9556218789163056
327,-0.7410554975467845,1.1236677073147028,0.6058928376417768
328,-0.8799396631072853,-1.7983706848115226,-1.9919727364242519
329,0.23113366137672137,1.1236677073147028,0.5817041451458175
331,0.3005757441569718,0.3231092437184767,0.4075455591749105
332,1.2727649030804775,-1.3180356066537866,-0.46808510917881613
333,-0.5327292492060333,-0.7176167589566174,-0.8018890656230544
334,1.0644386547397264,1.403863169573382,1.1960969345431836
335,1.6894173997619801,0.8434722450560243,1.4718480289971196
336,-0.2549609180850316,0.24305339735885406,0.10276803372582334
337,-0.11607675252453073,0.12296962781942003,0.01568874074036987
338,-0.32440300086528195,1.1236677073147028,1.2928517045270207
339,-0.9493817458875358,1.2037235536743254,0.11244351072420705
340,0.6477861580582238,-0.27730960397869253,-0.04236412124993245
342,-1.0188238286677862,-1.2379797602941642,-1.6291423489848624
343,1.2727649030804775,1.3638352463935708,1.7814632929453986
344,-1.2965921597887877,1.163695630494514,0.320466266189457
346,-0.046634669744280315,0.6833605523367788,0.5236512831555152
347,-0.8799396631072853,0.04291378145979734,-0.6809456031432579
349,-0.11607675252453073,-1.998510300710579,-1.542063055999409
350,0.16169157859647093,1.0836397841348915,1.0171006100730848
351,1.4116490686409784,1.403863169573382,1.3605800435157067
352,0.8561124063989751,-0.03714206489982535,0.30111531219268955
353,-1.2965921597887877,-1.197951837114353,-1.4211195935196126
354,-1.64380257369004,-1.878426531171145,-1.822651888952537
355,-1.2965921597887877,0.9635560145954574,0.630081530137736
357,-0.18551883530478114,-1.998510300710579,-1.5614140099961764
358,1.1338807375199769,-0.9577842980354849,-0.12944341423538594
359,-0.046634669744280315,-2.2787057629692584,-1.7936254579573858
360,0.0228074130359701,0.9235280914156468,0.3349794816870326
361,-0.671613414766534,-0.8777284516758622,-1.2759874385438568
362,0.09224949581622051,0.2830813205386654,0.28176435819592216
363,-1.157707994228287,-1.7583427616317113,-1.8323273659509205
365,1.6199753169817297,-0.8777284516758622,-0.24554913821599056
366,0.9255544891792256,0.0028858582799859943,0.3253040046886489
368,0.7172282408384743,0.7634163986964015,0.9929119175771256
369,1.203322820300227,0.6433326291569675,1.0509647795674277
370,-1.64380257369004,0.8434722450560243,0.3494926971846082
371,1.4810911514212288,1.1236677073147028,2.2749126198629686
372,0.7866703236187247,0.2030254741790427,0.05439064873390474
374,0.9255544891792256,1.163695630494514,1.4718480289971196
375,-0.9493817458875358,-0.557505066237372,-0.5019492786731591
376,-0.8799396631072853,0.4832209364377221,-0.008499951755589432
377,1.203322820300227,0.9235280914156468,1.3750932590132823
378,1.7588594825422306,0.4431930132579108,1.1477195495512649
379,0.994996571959476,-0.4374212966979379,-0.061715075246699884
381,-0.9493817458875358,-0.8377005284960509,-1.0679646830786067
382,0.7866703236187247,0.04291378145979734,0.30595305069188145
383,0.4394599097174726,-1.1579239139345416,-0.8744551431109323
384,0.5783440752779735,0.9235280914156468,1.5782782759793406
385,-0.8104975803270349,0.3231092437184767,-0.4535718936812405
386,-0.4632871664257828,0.9235280914156468,0.12695672622178264
387,1.1338807375199769,1.4438910927531934,1.8443538934348929
388,-0.046634669744280315,-1.6382589920922774,-1.1840704070592114
389,-1.0882659114480366,-0.19725375761906985,-0.2503868767151824
390,0.4394599097174726,0.6833605523367788,0.7461872541183407
392,-1.0188238286677862,0.4031650900780994,-0.47776058617719985
393,-1.5743604909097895,0.16299755099923136,-0.540651186666694
394,0.9255544891792256,0.9635560145954574,1.805651985441358
397,1.2727649030804775,0.36313716689828807,0.8574552395997534
399,-1.2965921597887877,1.403863169573382,0.09309255672743962
400,-1.504918408129539,0.0028858582799859943,-0.9325080051012345
401,-0.9493817458875358,-0.39739337351812654,-1.0195872980866882
402,-0.671613414766534,0.24305339735885406,-0.4584096321804324
403,1.4116490686409784,-2.1586219934298243,-1.580764963992944
405,-1.0188238286677862,-0.557505066237372,-0.8696174046117404
406,0.9255544891792256,1.3638352463935708,2.221697496371858
407,1.5505332342014793,0.7233884755165901,1.868542585930852
408,1.7588594825422306,1.04361186095508,1.7040594769583288
410,-1.2271500770085373,1.2437514768541367,0.9009948860924802
411,-0.671613414766534,-1.6382589920922774,-1.8323273659509205
413,-0.4632871664257828,0.5632767827973448,0.2382247117031954
414,1.1338807375199769,-1.6782869152720887,-0.8938060971076996
415,-0.046634669744280315,-1.0378401443951075,-1.2227723150527463
416,-1.5743604909097895,1.403863169573382,0.8381042856029861
417,1.0644386547397264,0.4431930132579108,0.36400591268218374
418,-0.32440300086528195,0.5232488596175334,0.3107907891910733
420,1.2727649030804775,0.8434722450560243,1.8588671089324684
423,0.9255544891792256,0.5632767827973448,0.8526175011005617
425,1.203322820300227,-2.0785661470702017,-1.5469007944986009
427,-0.9493817458875358,-1.7983706848115226,-1.8129764119541532
431,-0.3938450836455324,1.163695630494514,1.288013966027829
432,-1.5743604909097895,-0.79767260531624,-1.2082590995551707
434,-0.32440300086528195,-0.3173375271585039,-0.7535116806311357
435,-0.11607675252453073,1.163695630494514,0.46076068266602094
436,-0.2549609180850316,-0.5174771430575605,-0.574515356161037
437,-0.046634669744280315,1.0035839377752687,0.8477797626013698
439,-0.8799396631072853,0.0028858582799859943,-0.3858435546925545
441,-0.32440300086528195,-0.39739337351812654,-0.11493019873781035
444,0.3700178269372222,0.3231092437184767,0.3930323436773349
445,0.5783440752779735,1.04361186095508,1.699221738459137
446,-0.046634669744280315,0.2830813205386654,0.6445947456353117
447,-0.7410554975467845,-1.9184544543509563,-2.050025598414554
448,0.7866703236187247,0.24305339735885406,0.49462485216036395
449,-1.3660342425690382,-1.0378401443951075,-1.5856027024921358
450,-0.9493817458875358,-1.7983706848115226,-1.7936254579573858
451,-0.046634669744280315,-1.478147299373032,-1.3243648235357752
452,0.4394599097174726,-1.5181752225528433,-0.9276702666020428
453,-0.8104975803270349,-1.1579239139345416,-1.2759874385438568
454,-0.6021713319862836,0.24305339735885406,-0.43422093968447306
456,-0.8104975803270349,0.8434722450560243,0.30595305069188145
458,0.09224949581622051,0.4431930132579108,0.8622929780989453
459,-1.5743604909097895,-1.0378401443951075,-1.1260175450689092
460,-0.6021713319862836,0.4031650900780994,-0.31811521570386847
461,0.9255544891792256,0.6833605523367788,0.5188135446563233
462,1.4810911514212288,-0.03714206489982535,0.9977496560763174
463,-1.64380257369004,1.3238073232137595,0.2624134041991547
464,1.6894173997619801,0.4431930132579108,1.626655660971259
465,-0.9493817458875358,0.6833605523367788,0.5720286681474338
466,0.7172282408384743,1.2837794000339482,0.9348590555868233
467,1.2727649030804775,-1.2379797602941642,-0.38100581619336266
468,0.3005757441569718,0.12296962781942003,-0.1923340147248801
469,0.8561124063989751,0.16299755099923136,0.4897871136611721
471,0.994996571959476,0.6833605523367788,0.5430022371522826
473,0.23113366137672137,-1.7583427616317113,-1.7210593804695078
474,0.3005757441569718,0.7634163986964015,0.3253040046886489
476,-1.504918408129539,-0.19725375761906985,-0.7777003731270951
477,-1.0188238286677862,-1.1178959907547303,-1.5469007944986009
478,1.203322820300227,0.2830813205386654,0.702647607625614
479,-0.7410554975467845,-0.677588835776806,-0.5261379711691183
480,-0.8799396631072853,-0.677588835776806,-0.5793530946602288
481,1.5505332342014793,-0.35736545033831524,0.6784589151296547
482,1.203322820300227,-0.9177563748556736,-0.4535718936812405
483,0.3700178269372222,0.8034443218762128,0.3833568666789512
486,1.203322820300227,0.8835001682358355,1.2831762275286371
487,0.508901992497723,-1.598231068912466,-0.985723128592345
488,0.09224949581622051,-0.1572258344392585,-0.4874360631755835
489,-1.64380257369004,-0.27730960397869253,-0.8551041891141649
490,1.203322820300227,0.5232488596175334,0.4897871136611721
491,-1.5743604909097895,1.0836397841348915,-0.24554913821599056
493,0.3700178269372222,-0.3173375271585039,-0.5213002326699265
494,0.994996571959476,-1.197951837114353,-0.4293832011852812
495,-1.2271500770085373,-1.9184544543509563,-1.9677840439282928
496,0.16169157859647093,0.6033047059771561,0.5478399756514745
498,-0.18551883530478114,0.3231092437184767,0.6155683146401605
499,0.6477861580582238,0.5632767827973448,0.30111531219268955
500,1.4810911514212288,0.9635560145954574,0.9977496560763174
501,1.6894173997619801,-0.23728168079888118,0.4268965131716779
502,-1.64380257369004,0.6433326291569675,-0.18749627622568824
503,-1.0882659114480366,-1.077868067574919,-1.0002363440899207
504,-0.32440300086528195,-2.1185940702500132,-2.112916198904048
505,-0.3938450836455324,1.3638352463935708,0.9300213170876314
506,0.7866703236187247,-0.23728168079888118,-0.31811521570386847
507,1.0644386547397264,1.2037235536743254,1.520225413989038
508,1.4116490686409784,-1.3180356066537866,-0.4245454626860894
509,-1.4354763253492886,-0.677588835776806,-1.0728024215777987
510,-1.0882659114480366,0.9235280914156468,0.2382247117031954
514,-0.8799396631072853,1.0836397841348915,0.059228387233096605
515,1.203322820300227,-1.1579239139345416,-0.6519191721481067
516,1.2727649030804775,0.5632767827973448,0.5526777141506664
517,0.994996571959476,0.9635560145954574,1.8395161549357009
519,-1.2965921597887877,-0.8377005284960509,-0.8696174046117404
520,-0.3938450836455324,1.1236677073147028,0.7800514236126838
521,1.6199753169817297,0.6033047059771561,1.1960969345431836
522,1.5505332342014793,-0.1572258344392585,0.4559229441668291
523,-1.2271500770085373,0.9235280914156468,-0.20200949172326382
524,-0.6021713319862836,-0.47744921987774924,-0.298764261707101
525,-1.3660342425690382,-0.9577842980354849,-1.2614742230462812
526,-0.6021713319862836,-2.4788453788683147,-2.0935652449072806
527,-1.64380257369004,0.8034443218762128,-0.11009246023861849
528,0.8561124063989751,0.6033047059771561,1.3944442130100498
531,0.8561124063989751,0.9235280914156468,0.6929721306272303
532,-0.5327292492060333,-2.1185940702500132,-1.953270828430717
533,0.09224949581622051,0.04291378145979734,0.07374160273067218
534,-0.18551883530478114,-0.5174771430575605,-0.5503266636650777
535,-1.157707994228287,-1.6782869152720887,-1.7694367654614265
537,-1.5743604909097895,1.2837794000339482,0.3107907891910733
539,1.5505332342014793,1.2437514768541367,1.8637048474316602
540,-0.32440300086528195,0.5232488596175334,-0.11976793723700221
541,-0.4632871664257828,-0.03714206489982535,0.1559831572169338
543,-1.0188238286677862,-0.1572258344392585,-0.5261379711691183
544,-0.046634669744280315,-0.4374212966979379,-0.04236412124993245
545,-1.4354763253492886,1.3638352463935708,0.4414097286692535
546,0.8561124063989751,0.12296962781942003,0.8961571475932884
547,-1.4354763253492886,0.8034443218762128,0.4268965131716779
548,-0.8104975803270349,0.9235280914156468,0.41238329767410237
549,0.0228074130359701,0.8835001682358355,0.7268363001215733
550,-0.8104975803270349,0.4431930132579108,0.030201956237945447
551,-0.4632871664257828,0.5232488596175334,0.668783438131271
552,-0.046634669744280315,-0.8777284516758622,-1.0969911140737578
553,-1.5743604909097895,0.12296962781942003,-0.8792928816101241
554,1.6199753169817297,-0.47744921987774924,0.5720286681474338
555,0.5783440752779735,1.04361186095508,0.6736211766304628
556,-0.3938450836455324,-2.1185940702500132,-1.7210593804695078
558,0.23113366137672137,0.08294170463960869,0.12211898772259078
559,0.7172282408384743,-0.677588835776806,-0.709972034138409
560,0.994996571959476,-0.23728168079888118,-0.24554913821599056
561,-1.0188238286677862,0.9235280914156468,0.7413495156191489
562,-1.64380257369004,-0.39739337351812654,-0.642243695149723
563,1.203322820300227,1.1236677073147028,1.5686027989809568
564,-0.2549609180850316,-1.478147299373032,-1.092153375574566
565,-1.0882659114480366,-1.878426531171145,-1.6775197339767811
566,1.5505332342014793,0.6033047059771561,1.220285627039143
567,-0.671613414766534,0.7233884755165901,0.27692661969673027
568,0.7172282408384743,0.0028858582799859943,0.286602096695114
569,-1.3660342425690382,-2.398789532508692,-2.359640862362833
570,1.1338807375199769,0.8034443218762128,1.2251233655383347
571,-0.18551883530478114,0.8835001682358355,0.630081530137736
573,-0.11607675252453073,1.2437514768541367,0.5236512831555152
574,-1.2271500770085373,0.8434722450560243,0.11244351072420705
575,-0.11607675252453073,0.4832209364377221,0.36884365118137563
576,1.342206985860728,-0.4374212966979379,0.059228387233096605
577,0.0228074130359701,0.36313716689828807,0.3253040046886489
578,0.16169157859647093,0.6033047059771561,0.1414699417193582
579,1.1338807375199769,0.5232488596175334,0.9542100095835907
580,-1.2965921597887877,-0.4374212966979379,-0.8454287121157811
581,0.6477861580582238,-0.23728168079888118,-0.003662213256397573
582,-1.0882659114480366,0.8835001682358355,0.668783438131271
583,1.6894173997619801,1.3238073232137595,1.4137951670068172
585,-1.2965921597887877,0.9635560145954574,-0.20684723022245569
586,0.8561124063989751,-1.8383986079913337,-1.4211195935196126
588,0.6477861580582238,-0.5174771430575605,0.15114541871774193
589,1.1338807375199769,0.4031650900780994,1.31704039702298
590,0.3005757441569718,0.0028858582799859943,-0.2890887847087173
592,0.7866703236187247,1.0836397841348915,0.7945646391102593
594,-0.671613414766534,-0.9978122212152962,-0.7873758501254788
596,0.09224949581622051,0.4431930132579108,0.4220587746724861
597,0.7866703236187247,-0.3173375271585039,0.01568874074036987
