,Age,Avg_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Calories_Burned
25,0.25769855227302535,1.7588594825422306,1.1236677073147028,-0.3835732629780368,-1.206253430321869,1.2638252735318696
26,0.42175823408560165,-0.32440300086528195,-1.6382589920922774,-0.09853131171294777,0.34523566981164,-1.5323875790010253
27,1.6522058476799237,-0.6021713319862836,1.3638352463935708,-1.5496539726988579,0.5176233476042515,0.8235910701054104
29,-0.48057001588356796,-0.6021713319862836,0.6033047059771561,1.2230268259706487,-1.206253430321869,0.252737927200771
30,-0.562599856789856,-0.3938450836455324,0.5232488596175334,0.21242354421260434,1.7243370921525365,0.702647607625614
31,-1.546957947665314,-1.157707994228287,-0.4374212966979379,0.10877192557075394,-0.5167027191514205,-0.7970513271238625
32,1.242056643148483,0.9255544891792256,1.3638352463935708,0.16059773489167914,0.34523566981164,1.0993421645593464
33,-1.2188385840401614,0.9255544891792256,-0.39739337351812654,1.0675493980078732,0.00046031422641549136,-0.013337690254781293
36,1.4061163249610593,0.7866703236187247,0.4832209364377221,1.5080687772357388,0.17284799201902776,0.2914398351943059
37,-0.31651033407099166,0.09224949581622051,0.8034443218762128,-0.8759184515268285,0.6900110253968638,1.2106101500407591
38,-1.4649281067590258,0.4394599097174726,0.6433326291569675,0.005120306928903542,1.7243370921525365,1.2251233655383347
39,0.25769855227302535,1.342206985860728,0.6833605523367788,-1.5237410680383958,0.17284799201902776,1.1525572880504569
40,-0.6446296976961442,-0.8799396631072853,1.3638352463935708,0.16059773489167914,-0.861478074736645,0.7268363001215733
41,-1.054778902227585,-0.5327292492060333,-0.23728168079888118,1.8449365378217548,-0.861478074736645,-0.4100322471885138
42,0.3397283931793135,-0.671613414766534,1.2437514768541367,0.6011171141195446,0.6900110253968638,0.6929721306272303
43,-1.628987788571602,-1.0882659114480366,0.0028858582799859943,0.6529429234404708,-0.5167027191514205,-0.4293832011852812
44,-0.15245065225841534,0.994996571959476,1.4438910927531934,0.4456396861567691,0.5176233476042515,2.3474786973508466
45,0.5037880749918898,1.203322820300227,0.24305339735885406,-0.6167894049222016,0.00046031422641549136,0.6639456996320792
46,-1.2188385840401614,1.6199753169817297,-1.197951837114353,-1.2127862121128437,1.8967247699451488,-0.22619818421922314
47,-1.1368087431338731,-0.8799396631072853,1.0836397841348915,-1.2646120214337688,0.8623987031894761,0.9542100095835907
48,1.0779969613359068,0.508901992497723,0.36313716689828807,1.7412849191799027,-0.861478074736645,0.08341707972905589
49,-0.6446296976961442,0.0228074130359701,-0.4374212966979379,-0.2280958350152612,-0.344315041358809,-0.37133033919497893
50,-0.39854017497727984,0.994996571959476,1.1236677073147028,0.8343332560637093,-0.17192736356619676,1.4670102904979276
52,1.4881461658673476,-0.671613414766534,-0.03714206489982535,-0.04670550239202258,1.8967247699451488,-0.33262843120144403
53,-1.4649281067590258,0.508901992497723,0.4832209364377221,-0.6686152142431268,0.5176233476042515,1.0993421645593464
54,-1.628987788571602,-1.2965921597887877,-1.3180356066537866,0.03103321158936568,-1.5510287859070933,-1.513036625004258
56,1.6522058476799237,1.2727649030804775,1.04361186095508,0.9379848747055598,-0.6890903969440327,0.97839870207955
57,-1.4649281067590258,0.7172282408384743,-0.23728168079888118,1.1971139213101876,0.17284799201902776,0.06406612573228845
59,-0.31651033407099166,0.9255544891792256,-2.3187336861490695,1.2489397306311119,-0.861478074736645,-1.8323273659509205
60,0.3397283931793135,-1.3660342425690382,-0.39739337351812654,-0.30583454899664947,0.17284799201902776,-1.1550439760640603
61,0.9959671204296188,-0.4632871664257828,-0.23728168079888118,1.6117203958775892,-0.6890903969440327,-0.7389984651335602
63,1.160026802242195,-1.157707994228287,0.36313716689828807,-1.6273926866802462,2.069112447737761,-0.22136044572003127
65,0.7498775977107542,0.508901992497723,-2.0785661470702017,1.5080687772357388,-1.7234164636997056,-1.9242443974355659
67,-1.1368087431338731,-0.18551883530478114,-0.9978122212152962,0.005120306928903542,0.17284799201902776,-0.9276702666020428
69,0.09363887046044908,1.2727649030804775,0.7233884755165901,-1.7051314006616343,1.8967247699451488,1.7282481694542882
71,-0.07042081135212722,-0.8799396631072853,1.3238073232137595,0.7825074467427842,0.34523566981164,0.6978098691264222
72,-0.48057001588356796,0.23113366137672137,-0.27730960397869253,1.1193752073287984,-1.7234164636997056,-0.1584698452305371
73,-0.31651033407099166,-1.2965921597887877,-0.23728168079888118,0.10877192557075394,-0.344315041358809,-0.36649260069578704
74,0.17566871136673723,-0.32440300086528195,-0.03714206489982535,-1.0832216888105302,1.0347863809820883,-0.20200949172326382
75,0.3397283931793135,-1.3660342425690382,-0.23728168079888118,-1.9383475426057981,-0.861478074736645,-0.7535116806311357
76,0.25769855227302535,-0.11607675252453073,0.9235280914156468,0.5752042094590825,-1.5510287859070933,0.27208888119753843
77,1.5701760067736357,-1.0882659114480366,-2.03853822389039,-0.6167894049222016,-1.206253430321869,-2.2048332303886937
78,0.585817915898178,0.3005757441569718,0.16299755099923136,-1.7310443053220974,0.6900110253968638,0.21887375770642797
80,-1.7110176294778903,1.4810911514212288,0.24305339735885406,0.4715525908172312,-0.5167027191514205,0.8284288086046023
82,-1.2188385840401614,-1.157707994228287,-1.1178959907547303,0.8343332560637093,-1.7234164636997056,-1.3195270850365834
83,-1.054778902227585,-0.32440300086528195,-0.23728168079888118,-0.5131377862803503,-1.3786411081144814,-0.3277906927022522
84,0.17566871136673723,-0.7410554975467845,-0.03714206489982535,-1.601479782019784,0.5176233476042515,-0.3616548621965952
85,-1.7110176294778903,0.994996571959476,0.5232488596175334,1.1452881119892615,-0.5167027191514205,0.8913194090940966
86,-1.1368087431338731,0.8561124063989751,0.8034443218762128,-1.601479782019784,-0.344315041358809,1.6024669684752997
87,0.17566871136673723,1.7588594825422306,1.2437514768541367,0.989810684026485,-0.861478074736645,1.3750932590132823
88,-0.8907192204150086,0.6477861580582238,-0.19725375761906985,-1.8346959239639478,1.7243370921525365,0.47527389816359655
89,-0.39854017497727984,-0.9493817458875358,-1.998510300710579,0.3938138768358439,0.34523566981164,-1.9484330899315252
92,1.0779969613359068,0.4394599097174726,0.4832209364377221,-0.4872248816198881,2.069112447737761,0.5671909296482419
93,0.9139372795233306,1.342206985860728,0.4832209364377221,1.7412849191799027,0.17284799201902776,0.5091380676579396
94,-1.3828982658527376,0.6477861580582238,0.4431930132579108,-1.8346959239639478,0.34523566981164,1.1283685955544975
95,1.6522058476799237,1.7588594825422306,-2.238677839789447,0.41972678149630605,-0.344315041358809,-1.8274896274517287
97,1.5701760067736357,1.6894173997619801,0.7634163986964015,-0.7722668328849772,1.0347863809820883,1.389606474510858
98,0.5037880749918898,-0.11607675252453073,0.04291378145979734,1.4303300632543514,-1.0338657525292572,-0.40519450868932194
100,-1.054778902227585,-1.2271500770085373,0.08294170463960869,0.5233784001381573,0.8623987031894761,-0.07139055224508362
101,-1.1368087431338731,0.0228074130359701,1.403863169573382,0.3419880675149178,-0.6890903969440327,1.2299611040375267
102,-0.8086893795087204,-1.504918408129539,0.24305339735885406,-1.0832216888105302,-0.861478074736645,-0.06655281374589175
103,0.9959671204296188,0.9255544891792256,-2.398789532508692,0.2901622581939926,1.379561736567312,-1.9290821359347579
104,0.9139372795233306,-0.32440300086528195,-0.677588835776806,-0.5131377862803503,-0.861478074736645,-0.7341607266343684
108,1.0779969613359068,1.342206985860728,1.0035839377752687,-0.25400873967572335,-1.7234164636997056,0.9735609635803582
109,1.4881461658673476,0.3700178269372222,-0.5174771430575605,1.0675493980078732,-0.861478074736645,-0.6857833416424497
110,0.011609029554160932,-0.5327292492060333,1.2037235536743254,-0.3317474536571116,-1.5510287859070933,0.7752136851134919
111,0.42175823408560165,-1.0188238286677862,1.0836397841348915,1.4303300632543514,0.17284799201902776,0.0011755252427942868
114,1.0779969613359068,-0.4632871664257828,-0.5174771430575605,-0.8240926422059033,0.34523566981164,-0.6470814336489149
115,1.242056643148483,1.4116490686409784,-2.3587616093288806,-1.8346959239639478,0.5176233476042515,-1.8033009349557694
116,-0.6446296976961442,1.342206985860728,-0.19725375761906985,-0.6427023095826637,-1.0338657525292572,0.3349794816870326
118,-1.7110176294778903,1.6894173997619801,1.0836397841348915,-1.6273926866802462,1.0347863809820883,2.3426409588516544
119,-1.3828982658527376,0.7866703236187247,-0.47744921987774924,0.4974654954776943,-0.17192736356619676,-0.13911889123376964
120,0.3397283931793135,-0.11607675252453073,0.3231092437184767,0.16059773489167914,1.0347863809820883,0.1898473267112768
121,-0.6446296976961442,0.508901992497723,0.6033047059771561,0.3419880675149178,1.379561736567312,1.220285627039143
123,0.42175823408560165,-0.9493817458875358,0.5632767827973448,-0.4872248816198881,1.7243370921525365,0.025364217738753587
125,-0.562599856789856,-1.2965921597887877,0.5632767827973448,0.5233784001381573,1.0347863809820883,0.2962775736934977
128,1.6522058476799237,0.6477861580582238,-1.9184544543509563,-1.9383475426057981,1.0347863809820883,-1.542063055999409
130,0.8319074386170424,0.8561124063989751,0.4031650900780994,0.8343332560637093,-0.6890903969440327,0.24790018870157912
131,1.4061163249610593,-0.5327292492060333,-1.8383986079913337,0.4715525908172312,1.2071740587747006,-1.7452480729654671
134,0.6678477568044662,-0.8799396631072853,1.1236677073147028,0.704768732761396,-0.17192736356619676,0.08825481822824775
135,1.242056643148483,-0.2549609180850316,0.12296962781942003,0.08285902091029088,1.5519494143599244,-0.03752638275074059
136,0.09363887046044908,1.0644386547397264,0.6833605523367788,1.5080687772357388,-1.5510287859070933,1.075153472063387
137,1.4061163249610593,-0.3938450836455324,-1.9184544543509563,-0.2799216443361864,-0.6890903969440327,-1.77911224245981
138,-0.562599856789856,-1.504918408129539,0.4031650900780994,0.21242354421260434,-1.206253430321869,-0.30360200020629285
140,1.160026802242195,-0.3938450836455324,-0.9978122212152962,0.26424935353353046,1.7243370921525365,-1.0195872980866882
141,-0.7266595386024324,1.5505332342014793,0.4832209364377221,0.10877192557075394,0.00046031422641549136,1.0993421645593464
142,0.8319074386170424,-1.2965921597887877,0.9635560145954574,0.41972678149630605,1.2071740587747006,0.17049637271450938
143,-1.2188385840401614,-0.6021713319862836,1.1236677073147028,-0.07261840705248471,-0.344315041358809,0.6736211766304628
144,0.011609029554160932,-1.157707994228287,-0.677588835776806,-0.020792597731559517,1.2071740587747006,-0.6809456031432579
146,-1.628987788571602,-0.4632871664257828,0.5632767827973448,1.274852635291575,0.17284799201902776,0.28176435819592216
147,1.6522058476799237,1.6199753169817297,-0.27730960397869253,-0.8240926422059033,1.5519494143599244,0.320466266189457
148,-1.3008684249464495,1.2727649030804775,-1.7583427616317113,0.4456396861567691,1.0347863809820883,-0.9421834820996183
149,0.5037880749918898,0.994996571959476,1.2837794000339482,0.9638977793660228,-0.344315041358809,1.0606402565658115
150,0.5037880749918898,1.6894173997619801,1.2837794000339482,-1.2127862121128437,-0.17192736356619676,1.9120822324235789
151,-0.15245065225841534,1.6894173997619801,-2.398789532508692,-0.30583454899664947,1.0347863809820883,-1.5469007944986009
153,-0.8907192204150086,1.4116490686409784,0.7233884755165901,0.08285902091029088,-0.861478074736645,1.2735007505302534
154,0.5037880749918898,-1.0188238286677862,-1.2379797602941642,-0.9277442608477537,-0.344315041358809,-1.3969309010236532
155,0.25769855227302535,-1.2271500770085373,1.1236677073147028,0.2383364488730674,1.5519494143599244,0.3253040046886489
156,1.4061163249610593,1.4810911514212288,0.36313716689828807,0.6270300187800076,-0.6890903969440327,0.4559229441668291
157,0.9139372795233306,-1.64380257369004,-1.878426531171145,1.0934623026683363,0.34523566981164,-2.2096709688878855
158,-1.7110176294778903,1.6894173997619801,0.6433326291569675,-0.9536571655082168,0.00046031422641549136,1.8491916319340846
159,0.42175823408560165,0.7866703236187247,-0.47744921987774924,0.005120306928903542,-0.6890903969440327,-0.5213002326699265
160,-0.7266595386024324,-0.2549609180850316,-0.23728168079888118,0.4974654954776943,0.5176233476042515,0.06406612573228845
161,1.5701760067736357,0.8561124063989751,1.403863169573382,-0.4094861676384998,-0.5167027191514205,1.6073047069744917
162,-1.546957947665314,-0.046634669744280315,0.8835001682358355,0.4456396861567691,0.34523566981164,1.215447888539951
165,-1.1368087431338731,1.203322820300227,-0.39739337351812654,1.559894586556665,-1.206253430321869,0.08825481822824775
167,-1.054778902227585,0.3005757441569718,0.0028858582799859943,-0.176270025694336,-1.3786411081144814,0.12211898772259078
168,1.242056643148483,0.3700178269372222,0.5232488596175334,0.03103321158936568,-1.206253430321869,0.16082089571612565
169,0.9139372795233306,-1.2271500770085373,-0.8777284516758622,0.10877192557075394,-0.17192736356619676,-1.1840704070592114
170,1.6522058476799237,0.5783440752779735,-0.23728168079888118,-0.7981797375454402,1.2071740587747006,-0.02785090575235687
171,0.17566871136673723,-1.2271500770085373,-0.19725375761906985,-0.2280958350152612,-0.6890903969440327,-0.6712701261448741
173,0.8319074386170424,-0.9493817458875358,-0.1572258344392585,0.31607516285445564,-0.5167027191514205,-0.8454287121157811
174,0.8319074386170424,-1.0882659114480366,1.2837794000339482,0.6011171141195446,1.379561736567312,0.5139758061571315
175,0.17566871136673723,-0.8799396631072853,0.24305339735885406,-1.316437830754694,0.5176233476042515,-0.19717175322407196
177,-0.8086893795087204,-1.4354763253492886,-1.8383986079913337,1.5080687772357388,0.17284799201902776,-1.9387576129331414
178,1.4061163249610593,0.7866703236187247,-0.1572258344392585,-0.04670550239202258,-0.344315041358809,-0.2503868767151824
179,-1.628987788571602,0.23113366137672137,-0.35736545033831524,0.41972678149630605,-0.17192736356619676,-0.22619818421922314
183,-1.628987788571602,1.203322820300227,0.5632767827973448,-1.031395879489604,1.379561736567312,1.520225413989038
185,0.5037880749918898,0.994996571959476,1.2037235536743254,-0.35766035831757464,1.5519494143599244,1.4863612444946952
187,1.242056643148483,-0.6021713319862836,0.24305339735885406,-1.7828701146430226,0.17284799201902776,-0.08106602924346733
188,0.8319074386170424,0.5783440752779735,0.9235280914156468,0.9638977793660228,-1.206253430321869,0.5720286681474338
189,0.9139372795233306,-0.8799396631072853,-0.19725375761906985,0.4974654954776943,0.34523566981164,-0.540651186666694
190,-1.7110176294778903,0.6477861580582238,-0.1572258344392585,-0.5649635956012764,1.379561736567312,0.5188135446563233
191,-0.23448049316470349,-1.2271500770085373,0.36313716689828807,-0.09853131171294777,0.34523566981164,0.16082089571612565
192,-1.628987788571602,-0.9493817458875358,0.36313716689828807,0.7825074467427842,-0.17192736356619676,-0.09074150624185105
193,0.3397283931793135,0.4394599097174726,0.7634163986964015,0.2383364488730674,-0.5167027191514205,0.8187533316062187
194,0.8319074386170424,0.3005757441569718,-0.4374212966979379,1.7412849191799027,0.00046031422641549136,-0.642243695149723
195,-1.3008684249464495,-0.8104975803270349,-2.3187336861490695,-0.20218293035479815,-1.206253430321869,-2.1709690608943504
196,0.8319074386170424,0.4394599097174726,1.2437514768541367,0.4715525908172312,-1.206253430321869,0.7752136851134919
198,-0.8907192204150086,0.994996571959476,0.16299755099923136,-0.9018313561872906,0.8623987031894761,0.9977496560763174
199,-0.39854017497727984,-0.671613414766534,0.4832209364377221,-1.6273926866802462,-0.6890903969440327,0.5333267601538989
200,1.3240864840547713,-0.9493817458875358,-0.4374212966979379,0.134684830231217,-0.861478074736645,-0.7535116806311357
202,-1.3828982658527376,0.994996571959476,1.403863169573382,0.704768732761396,-1.206253430321869,1.73308590795348
203,0.9959671204296188,-1.4354763253492886,-0.23728168079888118,1.0416364933474112,-0.6890903969440327,-1.0679646830786067
206,-0.8907192204150086,-1.5743604909097895,0.24305339735885406,0.21242354421260434,1.7243370921525365,-0.09557924474104292
207,-0.48057001588356796,-0.6021713319862836,0.16299755099923136,0.5492913047986194,0.00046031422641549136,-0.11009246023861849
208,0.9139372795233306,0.994996571959476,0.9235280914156468,-0.9018313561872906,0.5176233476042515,1.220285627039143
210,-1.3008684249464495,0.8561124063989751,1.3238073232137595,1.2230268259706487,-1.7234164636997056,1.5879537529777241
211,-0.48057001588356796,-0.5327292492060333,-0.23728168079888118,-0.3317474536571116,-0.6890903969440327,-0.4100322471885138
213,-1.546957947665314,1.342206985860728,0.5632767827973448,1.5080687772357388,-0.344315041358809,1.0848289490617709
214,-0.15245065225841534,-0.3938450836455324,-0.11719791125944715,-1.3682636400756192,0.17284799201902776,0.11244351072420705
215,1.160026802242195,-1.2271500770085373,0.4031650900780994,1.5858074912171278,-1.5510287859070933,-0.5600021406634614
216,-0.23448049316470349,0.9255544891792256,-0.03714206489982535,-0.5908765002617385,-1.206253430321869,0.33014174318784073
217,0.3397283931793135,-1.157707994228287,0.5632767827973448,1.6894591098589784,-0.17192736356619676,-0.4197077241868975
218,-1.546957947665314,-0.8104975803270349,0.8434722450560243,-1.653305591340709,0.17284799201902776,0.7800514236126838
219,-0.23448049316470349,0.8561124063989751,0.2030254741790427,-0.2799216443361864,1.5519494143599244,0.97839870207955
220,-0.15245065225841534,-1.5743604909097895,0.2830813205386654,-0.020792597731559517,-1.0338657525292572,-0.4197077241868975
222,-1.2188385840401614,-0.9493817458875358,-2.03853822389039,0.6529429234404708,-1.3786411081144814,-1.9774595209266763
224,0.9139372795233306,-1.2965921597887877,1.2837794000339482,-0.4872248816198881,0.34523566981164,0.4075455591749105
226,1.4061163249610593,-1.2271500770085373,-0.19725375761906985,-0.25400873967572335,0.5176233476042515,-0.6712701261448741
227,-0.31651033407099166,0.994996571959476,-0.557505066237372,1.6117203958775892,-1.7234164636997056,-0.13911889123376964
228,1.4881461658673476,-0.3938450836455324,1.2437514768541367,0.3938138768358439,-1.5510287859070933,0.3930323436773349
230,-0.8907192204150086,1.2727649030804775,0.08294170463960869,-1.9383475426057981,-0.344315041358809,1.041289302569044
231,0.5037880749918898,0.3005757441569718,1.2037235536743254,0.8084203514032463,-1.5510287859070933,0.6784589151296547
232,0.25769855227302535,1.2727649030804775,0.6033047059771561,0.3679009721753808,-1.0338657525292572,0.5865418836450094
234,0.7498775977107542,-1.5743604909097895,0.8835001682358355,-1.4978281633779327,1.8967247699451488,-0.01817542875397315
235,0.6678477568044662,-0.3938450836455324,0.24305339735885406,-0.8500055468663654,0.6900110253968638,0.006013263741986147
236,1.6522058476799237,-1.4354763253492886,-0.03714206489982535,0.5752042094590825,1.0347863809820883,-0.6325682181513392
238,-1.2188385840401614,1.6894173997619801,-0.5975329894171832,0.8861590653846346,-1.0338657525292572,0.06406612573228845
239,-0.48057001588356796,0.8561124063989751,0.6033047059771561,1.3525913492729622,-1.0338657525292572,0.9058326245916721
240,0.3397283931793135,0.23113366137672137,-1.2780076834739758,-0.020792597731559517,-0.861478074736645,-1.0728024215777987
241,-1.628987788571602,0.3700178269372222,0.6833605523367788,-1.1091345934709924,0.6900110253968638,1.2347988425367185
242,-1.7110176294778903,-1.2271500770085373,-0.11719791125944715,0.9120719700450977,-0.6890903969440327,-0.5793530946602288
243,-0.8086893795087204,-1.0882659114480366,1.0836397841348915,0.2901622581939926,-0.344315041358809,0.8429420241021779
244,-1.3828982658527376,0.0228074130359701,0.08294170463960869,-1.912434637945336,1.379561736567312,0.4849493751619802
245,1.242056643148483,0.5783440752779735,-1.478147299373032,-0.8240926422059033,0.5176233476042515,-1.159881714563252
246,0.8319074386170424,-1.64380257369004,1.04361186095508,-1.3941765447360823,0.17284799201902776,0.06406612573228845
247,-1.054778902227585,-1.2965921597887877,-1.3180356066537866,0.3419880675149178,-1.3786411081144814,-1.513036625004258
248,1.5701760067736357,-0.4632871664257828,-0.19725375761906985,-0.8759184515268285,0.6900110253968638,-0.3858435546925545
249,1.0779969613359068,-1.0188238286677862,-0.8377005284960509,-0.020792597731559517,1.379561736567312,-1.0873156370753743
250,-0.23448049316470349,0.23113366137672137,0.7634163986964015,-1.7310443053220974,0.00046031422641549136,1.2396365810359102
252,-1.546957947665314,0.5783440752779735,1.0035839377752687,0.7825074467427842,-0.6890903969440327,1.1477195495512649
253,-0.15245065225841534,-1.64380257369004,-0.11719791125944715,0.6011171141195446,-1.3786411081144814,-0.7389984651335602
254,0.17566871136673723,-0.8104975803270349,-0.5174771430575605,-0.07261840705248471,1.0347863809820883,-0.7680248961287114
255,0.9139372795233306,0.8561124063989751,0.6833605523367788,-0.9795700701686789,0.8623987031894761,0.9348590555868233
257,-0.8907192204150086,-1.64380257369004,0.7634163986964015,-0.720441023564052,-0.6890903969440327,0.286602096695114
258,-1.1368087431338731,-1.504918408129539,0.04291378145979734,-0.4872248816198881,-0.6890903969440327,-0.22619818421922314
259,1.160026802242195,-0.4632871664257828,-2.4788453788683147,0.1865106395521422,1.0347863809820883,-2.253210615380612
260,1.3240864840547713,1.1338807375199769,-0.3173375271585039,0.05694611624982873,-1.0338657525292572,-0.26973783071194984
262,-0.15245065225841534,0.4394599097174726,0.6833605523367788,1.1712010166497244,-0.17192736356619676,0.7897269006110674
263,1.0779969613359068,0.16169157859647093,0.8034443218762128,0.5752042094590825,-1.0338657525292572,0.2962775736934977
264,0.25769855227302535,-0.5327292492060333,-0.5174771430575605,0.3679009721753808,0.5176233476042515,-0.6712701261448741
265,1.0779969613359068,1.4810911514212288,0.8835001682358355,1.870849442482216,-1.206253430321869,0.9251835785884396
266,0.25769855227302535,0.3005757441569718,-0.27730960397869253,0.3679009721753808,-0.344315041358809,-0.5116247556715428
268,-0.31651033407099166,0.8561124063989751,-0.4374212966979379,0.3938138768358439,-1.0338657525292572,-0.07622829074427548
270,-1.628987788571602,-0.5327292492060333,1.04361186095508,1.3525913492729622,0.34523566981164,0.6445947456353117
271,1.0779969613359068,-0.18551883530478114,0.8835001682358355,0.005120306928903542,1.2071740587747006,0.630081530137736
272,-0.48057001588356796,0.0228074130359701,-0.8777284516758622,0.5752042094590825,-1.3786411081144814,-0.7583494191303276
273,1.5701760067736357,-1.5743604909097895,-0.07716998807963579,-0.5649635956012764,-0.861478074736645,-1.0099118210883045
275,0.9139372795233306,-1.3660342425690382,-1.3180356066537866,-1.2127862121128437,0.34523566981164,-1.5565762714969846
277,0.9139372795233306,0.7866703236187247,1.3638352463935708,-1.7310443053220974,0.6900110253968638,1.5347386294866137
279,-0.07042081135212722,-0.2549609180850316,-1.358063529833598,-0.2280958350152612,1.5519494143599244,-0.9808853900931532
280,-0.15245065225841534,-0.8104975803270349,1.0035839377752687,-0.07261840705248471,0.8623987031894761,0.9203458400892477
281,-1.1368087431338731,0.8561124063989751,0.8434722450560243,0.4456396861567691,-1.5510287859070933,1.1332063340536893
282,-1.2188385840401614,0.0228074130359701,-1.2379797602941642,1.0934623026683363,-0.344315041358809,-1.0679646830786067
284,-0.39854017497727984,0.994996571959476,1.3238073232137595,1.326678444612501,-0.17192736356619676,1.6556820919664101
286,-0.8086893795087204,0.5783440752779735,0.8835001682358355,-0.7463539282245151,1.0347863809820883,1.5395763679858057
287,0.011609029554160932,-0.7410554975467845,-1.3180356066537866,-0.30583454899664947,0.00046031422641549136,-1.092153375574566
288,0.011609029554160932,0.7866703236187247,-0.1572258344392585,-1.6792184960011713,0.00046031422641549136,0.5768664066466256
289,0.6678477568044662,-0.5327292492060333,0.9235280914156468,-0.8240926422059033,1.5519494143599244,0.49946259065955584
290,1.3240864840547713,-0.2549609180850316,-0.9577842980354849,1.8449365378217548,-0.17192736356619676,-1.2179345765535543
292,-1.1368087431338731,-0.6021713319862836,1.1236677073147028,-1.1350474981314553,0.00046031422641549136,1.1380440725528813
293,0.42175823408560165,1.4810911514212288,1.0836397841348915,0.134684830231217,-0.5167027191514205,1.1041799030585382
294,0.42175823408560165,-0.6021713319862836,1.04361186095508,-0.3317474536571116,-0.861478074736645,0.5671909296482419
295,0.9959671204296188,-0.32440300086528195,1.04361186095508,-0.3835732629780368,-1.5510287859070933,0.27692661969673027
296,-0.07042081135212722,0.3005757441569718,-0.27730960397869253,0.9638977793660228,-1.3786411081144814,-0.12944341423538594
297,0.6678477568044662,0.23113366137672137,1.3638352463935708,-0.4094861676384998,-1.3786411081144814,0.7752136851134919
298,0.9139372795233306,-1.157707994228287,-2.438817455688503,-1.7310443053220974,0.6900110253968638,-2.3499653853644493
299,0.5037880749918898,-0.046634669744280315,-0.4374212966979379,-0.07261840705248471,2.069112447737761,-0.43422093968447306
300,0.9139372795233306,-1.504918408129539,-1.478147299373032,-1.1350474981314553,1.0347863809820883,-1.711383903471124
304,1.0779969613359068,-1.5743604909097895,1.2837794000339482,-1.6792184960011713,0.6900110253968638,0.26725114269834654
305,-0.39854017497727984,-0.671613414766534,0.8835001682358355,0.2383364488730674,-0.6890903969440327,0.4462474671684454
306,0.5037880749918898,-0.18551883530478114,0.0028858582799859943,0.6270300187800076,-0.5167027191514205,-0.11009246023861849
308,0.585817915898178,-0.4632871664257828,1.163695630494514,-1.8346959239639478,1.8967247699451488,0.7316740386207652
311,1.5701760067736357,1.6894173997619801,-0.5174771430575605,-1.4200894493965444,0.34523566981164,0.10276803372582334
312,1.242056643148483,0.16169157859647093,-1.3180356066537866,-1.575566877359321,2.069112447737761,-1.130855283568101
313,0.17566871136673723,-0.8104975803270349,1.04361186095508,1.6635462051985153,-0.861478074736645,0.06406612573228845
314,0.585817915898178,0.5783440752779735,-0.557505066237372,1.8449365378217548,-0.5167027191514205,-0.6519191721481067
317,0.9139372795233306,-0.8104975803270349,0.4431930132579108,1.0416364933474112,-1.5510287859070933,-0.37133033919497893
